commune,code_departement,dmaj,insee,region,departement,commune_1,appellation_courante,adresse_1,siecle,date_de_protection,precision_sur_la_protection,auteur,statut,description,historique,affectataire,adresse,ancienne_region,reference,contact,longitude,latitude,coordonnees,x_commune_code,x_commune_name,x_epci_code,x_epci_name,x_arrondissement_code,x_arrondissement_name,x_departement_code,x_departement_name,x_region_code,x_region_name
Saint-Etienne,42,2021-11-08,42218,Auvergne-Rhône-Alpes,Loire,Saint-Etienne,Ancienne école de dessin ou ancienne école des Beaux-Arts de la ville de Saint-Etienne,place des Ursules ; rue Henri-Gonnard,2e moitié 19e siècle;1er quart 20e siècle,2013/12/12 : inscrit MH,"Les façades et les toitures de l'école ; la serre nord en totalité ; le jardin comprenant sa clôture, rocailles, bordures et tous les éléments maçonnés, ainsi que la parcelle sur laquelle ils se trouvent (cad. PV 53) : inscription par arrêté du 12 décembre 2013",,propriété de la commune,,"L'école, inaugurée en 1859, se présente sous la forme d'un bâtiment rectangulaire, avec un soubassement, deux niveaux, dont un étage carré, ainsi que des combles. Deux ailes en retour s'avancent de part et d'autre en aplomb du jardin. La façade principale comporte sept travées de baies cintrées, en rez-de-chaussée, et de baies rectangulaires pour l'étage. Des deux serres implantées de chaque côté du bâtiment, seule celle située au nord, et construite en 1927, est toujours visible. L'utilisation de pierres décoratives et l'aménagement, en partie basse, d'une imposante rocaille ont pour vocation de donner un aspect naturel en contraste avec le style néo-louis XIII du bâtiment de l'école.",,Ursules (place des) ; Henri-Gonnard (rue),Anciennement région de : Rhône-Alpes,PA42000042,mediatheque.patrimoine@culture.gouv.fr,4.38664620513281,45.4346016055585,"45.4346016055585,4.38664620513281",42218,Saint-Étienne,244200770,CU Saint-Etienne Métropole,423,Saint-Ãtienne,42,Loire,84,Auvergne-Rhône-Alpes
Saint-Etienne,42,2021-02-02,42218,Auvergne-Rhône-Alpes,Loire,Saint-Etienne,Eglise Sainte-Marie,rue Elise-Gervais ; 1 rue Sainte-Marie,3e quart 19e siècle,1994/08/17 : inscrit MH,Eglise (cad. EN 9) : inscription par arrêté du 17 août 1994,BOISSON Etienne (architecte),propriété de la commune,,"Exemple d'architecture religieuse du 19e siècle dans le style néo-roman et néo-byzantin. Plusieurs églises successives ont été construites sur le même site : première chapelle Sainte-Marie (1805-1808) , nouvelle église par Dalbagio en 1820, agrandissement par Boisson de 1856 à 1859, travaux de restauration et réalisation du décor intérieur de 1924 à 1932.",,Elise-Gervais (rue) ; Sainte-Marie (rue) 1,Anciennement région de : Rhône-Alpes,PA00132819,mediatheque.patrimoine@culture.gouv.fr,4.39246323888458,45.438671297156,"45.438671297156,4.39246323888458",42218,Saint-Étienne,244200770,CU Saint-Etienne Métropole,423,Saint-Ãtienne,42,Loire,84,Auvergne-Rhône-Alpes
Saint-Etienne,42,2021-02-02,42218,Auvergne-Rhône-Alpes,Loire,Saint-Etienne,Immeuble,13 rue de la République,3e quart 19e siècle,2003/03/28 : inscrit MH,Les façades et les toitures (cad. BW 73) : inscription par arrêté du 28 mars 2003,Giron Antoine Marcellin (architecte),propriété d'une société privée,,"La rue de la République est réalisée en 1828 par Pierre-Antoine Dalgabio qui jette, dès 1801, les bases de l'urbanisme stéphanois moderne. L'édifice au n°13, un immeuble de négociants, est édifié en 1857 par Antoine Marcellin Giron. Les bâtiments sont disposés selon un plan en U afin de créer un grand nombre d'ouvertures sur cour pour installer un maximum d'ouvrières. Le corps de bâtiment principal donne sur la rue. Le bâtiment des écuries sert de séparation latérale. Le corps principal présente quatre étages carrés élevés sur un rez-de-chaussée entresolé, construit sur caves. Ce type d'immeuble apparaît dès le début du 19e siècle et se développe jusqu'en 1914. Ceux de la rue de la République représentent la première phase de construction.",,République (rue de la) 13,Anciennement région de : Rhône-Alpes,PA42000016,mediatheque.patrimoine@culture.gouv.fr,4.39066399601104,45.439084609376,"45.439084609376,4.39066399601104",42218,Saint-Étienne,244200770,CU Saint-Etienne Métropole,423,Saint-Ãtienne,42,Loire,84,Auvergne-Rhône-Alpes
Saint-Etienne,42,2021-02-02,42218,Auvergne-Rhône-Alpes,Loire,Saint-Etienne,Hôtel de Villeneuve (ancien),13bis rue Gambetta ; 18 rue José-Frappa,3e quart 17e siècle,1967/01/17 : inscrit MH partiellement,Façades et toitures ; pièces voûtées et à boiseries du rez-de-chaussée et du premier étage (cad. E 775) : inscription par arrêté du 17 janvier 1967,,propriété d'une société privée ; propriété privée,,,,Gambetta (rue) 13bis ; José-Frappa (rue) 18,Anciennement région de : Rhône-Alpes,PA00117600,mediatheque.patrimoine@culture.gouv.fr,4.38851566772412,45.4349168614534,"45.4349168614534,4.38851566772412",42218,Saint-Étienne,244200770,CU Saint-Etienne Métropole,423,Saint-Ãtienne,42,Loire,84,Auvergne-Rhône-Alpes
Saint-Etienne,42,2021-02-02,42218,Auvergne-Rhône-Alpes,Loire,Saint-Etienne,Ancienne chambre de commerce,36 rue de la Résistance,1ère moitié 19e siècle;4e quart 19e siècle,2002/05/29 : inscrit MH,"Les façades et les toitures, ainsi que les deux jardins attenants et les deux fontaines, la salle d'honneur (cad. PW 105) : inscription par arrêté du 29 mai 2002",DALGABIO Jean-Michel (architecte);;MAIGNAN Albert (peintre);;LAMAIZIERE Léon (architecte);;NOIROT Emile (peintre);;BEAUVERIE Charles (peintre),propriété privée ; propriété de la commune,,"De 1833, année de sa création, à 1851, la chambre de commerce siège à la mairie puis au rez-de-chaussée du Palais de la Bourse. En 1875, l'architecte E. Boisson démolit l'immeuble en mauvais état jusqu'au rez-de-chaussée et le restaure. En 1892, Léon Lamaizière est chargé de rehausser le bâtiment d'un étage et de refaire les toitures. L'intérieur du premier étage est repris. Albert Maignan exécute une peinture allégorique pour le plafond de la salle d'honneur (personnification de la Mine, de la Métallurgie, de l'Armurerie et de la Rubanerie). Sur les murs, quatre tapisseries des Gobelins, tissées d'après les modèles de Maignan, représentent la houille, la soie, le fer et le verre. Emile Noirot et Charles Beauverie décorent de paysages industriels et campagnards les médaillons ornant les boiseries de la salle d'honneur. Cette salle est un exemple du style 3e République. En 1923, ajout de fontaines par la ville.",,Résistance (rue de la) 36,Anciennement région de : Rhône-Alpes,PA42000011,mediatheque.patrimoine@culture.gouv.fr,4.38633247175829,45.4371407157732,"45.4371407157732,4.38633247175829",42218,Saint-Étienne,244200770,CU Saint-Etienne Métropole,423,Saint-Ãtienne,42,Loire,84,Auvergne-Rhône-Alpes
Saint-Etienne,42,2021-02-02,42218,Auvergne-Rhône-Alpes,Loire,Saint-Etienne,Immeuble,30 rue Saint-Jean ; 19 avenue de la Libération,1er quart 20e siècle,2007/07/04 : inscrit MH,"L'immeuble et ses parties communes (cad. EM 84, lots 1 à 39) : inscription par arrêté du 4 juillet 2007",Morin Joany (architecte),propriété privée,,"Construit en 1904, cet immeuble d'angle développe, autour d'une cour intérieure, une façade principale présentant trois étages carrés sur rez-de-chaussée élevé sur caves. La travée central du deuxième et troisième étages est un bow-window en métal qui comporte une ferronnerie de style Art Nouveau. Les portes-fenêtres présentent un garde-corps de ferronnerie, de même style que le bow-window. Chaque étage dessert deux portes palières ouvrant chacune sur deux immeubles distincts. Hormis celui du troisième étage, les appartements ont été réaménagés, perdant leurs volumes initiaux.",,Saint-Jean (rue) 30 ; Libération (avenue de la) 19,Anciennement région de : Rhône-Alpes,PA42000032,mediatheque.patrimoine@culture.gouv.fr,4.3900207310016,45.437586195264,"45.437586195264,4.3900207310016",42218,Saint-Étienne,244200770,CU Saint-Etienne Métropole,423,Saint-Ãtienne,42,Loire,84,Auvergne-Rhône-Alpes
Saint-Etienne,42,2021-02-02,42218,Auvergne-Rhône-Alpes,Loire,Saint-Etienne,Maison dite de François Ier,5 place Boivin,16e siècle,1998/11/17 : classé MH,"Maison, y compris la cour et le logis sur cour (cad. PV 22) : classement par arrêté du 17 novembre 1998",,propriété de la commune,,"La plus remarquable des rares maisons du 16e siècle à Saint-Etienne. Elle témoigne du développement de la ville à cette époque. La façade à pans de bois de la maison qui lui est accolée et qui en fait partie aujourd'hui, représente la structure traditionnelle d'un bâti plus ancien. Avec les maisons 7 et 9, place Boivin, datées de la fin du 17e siècle, cet ensemble de façades présente les différentes étapes de l'évolution du bâti dans ce quartier, noyau primitif de la ville. La maison elle-même présente une façade à élévation gothique, mais l'influence de la Renaissance est sensible dans le décor extérieur (médaillons) et surtout intérieur (plafonds à caissons dont l'un est daté 1547, cheminée monumentale). C'est un exemple intéressant d'une architecture de transition.",,Boivin (place) 5,Anciennement région de : Rhône-Alpes,PA00117603,mediatheque.patrimoine@culture.gouv.fr,4.38557419467103,45.4360814309943,"45.4360814309943,4.38557419467103",42218,Saint-Étienne,244200770,CU Saint-Etienne Métropole,423,Saint-Ãtienne,42,Loire,84,Auvergne-Rhône-Alpes
Saint-Etienne,42,2021-02-02,42218,Auvergne-Rhône-Alpes,Loire,Saint-Etienne,Kiosque à musique de Marengo,place Jean-Jaurès,3e quart 19e siècle;1er quart 20e siècle,1987/02/02 : inscrit MH,"Le kiosque à musique (cad. non cadastré, domaine public) : inscription par arrêté du 2 février 1987",MAZERAT (architecte communal),propriété de la commune,,"Kiosque à musique construit en 1870 par l'architecte de la ville, Mazerat. Il est entièrement reconstruit en 1914 sur un nouveau soubassement et avec un nouvel escalier d'accès, mais en réemployant tous les éléments en fonte de l'ancien kiosque. Sur chaque face de l'édicule, un cartouche porte le nom d'un compositeur : Ravel, Bizet, Debussy, Saint-Saëns, Massenet, Gounod, Fauré, Berlioz, Lalo et Chabrier.",,Jean-Jaurès (place),Anciennement région de : Rhône-Alpes,PA00117602,mediatheque.patrimoine@culture.gouv.fr,4.38687858350594,45.4415889788399,"45.4415889788399,4.38687858350594",42218,Saint-Étienne,244200770,CU Saint-Etienne Métropole,423,Saint-Ãtienne,42,Loire,84,Auvergne-Rhône-Alpes
Saint-Etienne,42,2021-02-02,42218,Auvergne-Rhône-Alpes,Loire,Saint-Etienne,Immeuble moderne d'Auguste Bossu,11 rue des Creuses,2e quart 20e siècle,2003/03/28 : inscrit MH,Les façades et les toitures (cad. ES 73) : inscription par arrêté du 28 mars 2003,Bossu Auguste (architecte),propriété privée,,"Pour pallier l'augmentation de la population à la fin de la Première guerre mondiale, l'architecte Auguste Bossu propose un type d'immeuble à faible coût, avec le confort moderne, pour les personnes désirant vivre en ville mais n'ayant pas les moyens de faire un immeuble particulier. Son édifice empile 21 logements autour d'une cour, mettant en scène toutes les possibilités techniques et esthétiques du béton. L'ensemble est calculé scientifiquement. Les pièces sont tournées vers le midi pour l'ensoleillement continu, les balcons sont abrités des courants d'air, les appartements sont distribués de manière compacte. La façade présente une imbrication de volumes rectangulaires parallèles à la rue des Creuses, et encastrés en encorbellement sur la rue Michelet. Le dernier étage comprend une buanderie et une terrasse solarium. L'immeuble présentait des éléments de confort moderne tels que vide-ordures, ascenseur, chauffage central.",,Creuses (rue des) 11,Anciennement région de : Rhône-Alpes,PA42000017,mediatheque.patrimoine@culture.gouv.fr,4.3900779053497,45.4326232881925,"45.4326232881925,4.3900779053497",42218,Saint-Étienne,244200770,CU Saint-Etienne Métropole,423,Saint-Ãtienne,42,Loire,84,Auvergne-Rhône-Alpes
Saint-Etienne,42,2021-02-02,42218,Auvergne-Rhône-Alpes,Loire,Saint-Etienne,Eglise de Valbenoite,place de l'Abbaye,13e siècle;17e siècle,1949/12/29 : inscrit MH,Eglise de Valbenoite à l'exception de la façade et du clocher : inscription par arrêté du 29 décembre 1949,,propriété de la commune,,,,Abbaye (place de l'),Anciennement région de : Rhône-Alpes,PA00117599,mediatheque.patrimoine@culture.gouv.fr,4.39904474666245,45.4216333379058,"45.4216333379058,4.39904474666245",42218,Saint-Étienne,244200770,CU Saint-Etienne Métropole,423,Saint-Ãtienne,42,Loire,84,Auvergne-Rhône-Alpes
Saint-Etienne,42,2021-02-02,42218,Auvergne-Rhône-Alpes,Loire,Saint-Etienne,Eglise Saint-François-Régis,,milieu 20e siècle,2008/05/14 : inscrit MH,"L'église en totalité, y compris la sacristie (cad. HI 348, 351) : inscription par arrêté du 14 mai 2008",Noulin-Lespes (architecte);;Hur Edouard (architecte);;Bobichon (peintre);;Hanssen (peintre-verrier),propriété d'une association diocésaine,,"L'église a connu trois constructions successives entre 1858 et 1954. La deuxième église de 1913, construite par Noulin-Lespes et bombardée en 1944, fut reconstruite par Edouard Hur suivant un plan identique. De plan en croix grecque, elle est éclairée par des pavés de verre colorés au niveau des arcs brisés qui se resserrent en direction d'un dôme. Le choeur est constitué d'une multitude d'arcs brisés et se termine par trois vitraux de Hanssen. De part et d'autre du choeur, deux autels sont imagés par des verres peints de Bobichon.",,,Anciennement région de : Rhône-Alpes,PA42000027,mediatheque.patrimoine@culture.gouv.fr,4.40243213655418,45.4395906845026,"45.4395906845026,4.40243213655418",42218,Saint-Étienne,244200770,CU Saint-Etienne Métropole,423,Saint-Ãtienne,42,Loire,84,Auvergne-Rhône-Alpes
Saint-Etienne,42,2021-02-02,42218,Auvergne-Rhône-Alpes,Loire,Saint-Etienne,"Immeuble, dit Chalet de Bizillon",54 rue Daguerre,2e quart 20e siècle,1989/02/21 : inscrit MH,"Façades et terrasses ; espace intérieur avec cour, rampe d'accès hélicoïdale, façades et verrières (cad. LN 87) : inscription par arrêté du 21 février 1989",BOSSU Auguste (architecte),propriété privée,,"Immeuble en copropriété construit en 1933 à l'initiative de la ""Société des Immeubles par Etage"" par l'architecte Auguste Bossu et nommé ""Chalet de Bizillon"", du nom d'un cabaret qui existait auparavant sur le terrain. Trente-six petits appartements, sur six niveaux, sont desservis par une rampe hélicoïdale à faible pente, jouant le rôle d'une rue d'accès intérieur. L'espace central, abrité sous une verrière, est conçu comme un lieu de rencontre et de promenade. Le rez-de-chaussée est agrémenté d'un jardin minéral avec bassin et jet d'eau. Connu comme ""la maison sans escalier"", l'immeuble rencontre un certain succès et en 1939, un immeuble identique est construit à deux cents mètres de distance, au 56, rue Daguerre.",,Daguerre (rue) 54,Anciennement région de : Rhône-Alpes,PA00117687,mediatheque.patrimoine@culture.gouv.fr,4.39069108884592,45.4227863812612,"45.4227863812612,4.39069108884592",42218,Saint-Étienne,244200770,CU Saint-Etienne Métropole,423,Saint-Ãtienne,42,Loire,84,Auvergne-Rhône-Alpes
Saint-Etienne,42,2021-02-02,42218,Auvergne-Rhône-Alpes,Loire,Saint-Etienne,Grand'Eglise ou Eglise Saint-Etienne,place Boivin ; rue Sainte-Catherine,15e siècle;16e siècle;17e siècle,1949/12/29 : inscrit MH,"Grand'Eglise ou Eglise Saint-Etienne, sauf partie haute moderne du clocher : inscription par arrêté du 29 décembre 1949",,propriété de la commune,,,,Boivin (place) ; Sainte-Catherine (rue),Anciennement région de : Rhône-Alpes,PA00117598,mediatheque.patrimoine@culture.gouv.fr,4.38592264961165,45.4364281164433,"45.4364281164433,4.38592264961165",42218,Saint-Étienne,244200770,CU Saint-Etienne Métropole,423,Saint-Ãtienne,42,Loire,84,Auvergne-Rhône-Alpes
Saint-Etienne,42,2021-02-02,42218,Auvergne-Rhône-Alpes,Loire,Saint-Etienne,Bourse du Travail,10 cours Victor-Hugo,4e quart 19e siècle;1er quart 20e siècle,2002/06/03 : inscrit MH,"Les façades et toitures, le noyau central constitué du péristyle, de la salle Sacco et Vanzetti, et de la salle des fêtes (cad. PT 70) : inscription par arrêté du 3 juin 2002",LAMAIZIERE Léon (architecte);;BERTHON A. (peintre),propriété de la commune,,"Bâtiment à plan régulier constitué de salles s'ordonnant symétriquement autour d'un espace central à plan carré. Un péristyle promenoir relie les deux ailes latérales. Les pavillons latéraux ont leurs angles ornés de médaillons aux représentations symboliques : bonnets phrygiens, lierre et mains réunies, symboles de la CGT, avec le mot ""solidarité"" ; tête et pattes de lion, branches de chêne, avec le mot ""force"". Le pavillon possède, au rez-de-chaussée, les salles des pas perdus, les ateliers ; à l'étage, la grande salle d'audition, et les escaliers distribuant les bureaux des ailes latérales.",,Victor-Hugo (cours) 10,Anciennement région de : Rhône-Alpes,PA42000013,mediatheque.patrimoine@culture.gouv.fr,4.38772099837739,45.4331519663035,"45.4331519663035,4.38772099837739",42218,Saint-Étienne,244200770,CU Saint-Etienne Métropole,423,Saint-Ãtienne,42,Loire,84,Auvergne-Rhône-Alpes
Saint-Etienne,42,2021-02-02,42218,Auvergne-Rhône-Alpes,Loire,Saint-Etienne,Hôpital de la Charité,rue Michelet,2e quart 20e siècle,2002/12/02 : inscrit MH,"Façades et toitures, montée d'escalier, palier du premier étage et salle d'honneur du bâtiment administratif (cad. ES 94) : inscription par arrêté du 2 décembre 2002",COSTE (architecte);;LASSERRE (architecte);;DENIS Maurice (peintre);;JACQUILLARD L. (peintre);;SARRAZIN (peintre-verrier),propriété d'un établissement public,,"Après la guerre commence la rénovation du site avec deux bâtiments néoclassiques construits sur les plans de M. Lasserre, puis, en 1929, par l'édification de constructions neuves confiée aux architectes Coste et Lasserre, devant répondre aux exigences de l'hygiénisme. Le bâtiment rue Michelet est un immeuble de trois étages sur rez-de-chaussée. La façade comporte cinq travées symétriques. Les trois ouvertures au centre du 2ème étage sont octogonales et encadrées par des éléments sculptés. Au-dessus, une corniche porte l'inscription ""Hospices Civils"" encadrée de femmes représentatives des activités de charité. La salle de réunion est décorée par le peintre Maurice Denis. Chaque panneau mural représente en toile de fond des scènes réalistes sur les activités de chaque établissement. Chaque scène est commentée par une inscription. Un rideau rayé délimite le monde réel de l'allégorique.",,Michelet (rue),Anciennement région de : Rhône-Alpes,PA42000010,mediatheque.patrimoine@culture.gouv.fr,4.39047160646163,45.4329835673082,"45.4329835673082,4.39047160646163",42218,Saint-Étienne,244200770,CU Saint-Etienne Métropole,423,Saint-Ãtienne,42,Loire,84,Auvergne-Rhône-Alpes
